pais,regimen,variante,variable,frecuencia,horizonte,beta,t
Canadá,bajo,Exceso,ipc,M,23,0.6673054525816685,1.3789798349518279
Canadá,bajo,Exceso,ipc,M,24,0.8275465236582633,1.5271143567091527
Canadá,bajo,Exceso,ipc,M,25,0.8214213746067575,1.4115319035183336
Canadá,bajo,Exceso,ipc,M,26,0.8775884768085379,1.4809775473621503
Canadá,bajo,Exceso,ipc,M,27,0.9509661173555074,1.6427513187760285
Canadá,bajo,Exceso,ipc,M,28,0.9851701241835026,1.579062654829513
Canadá,bajo,Exceso,ipc,M,29,0.9257400626217489,1.4677445311342125
Canadá,bajo,Exceso,ipc,M,30,0.9447979754031363,1.5304115643259972
Canadá,bajo,Exceso,ipc,M,31,0.808210164641745,1.2550084181942303
Canadá,bajo,Exceso,ipc,M,32,0.792697555659354,1.1499577082919645
Canadá,bajo,Exceso,ipc,M,33,0.8731516643002222,1.245622159074902
Canadá,bajo,Exceso,ipc,M,34,0.8849163952543795,1.2452488025615762
Canadá,bajo,Exceso,ipc,M,35,0.8866035477258634,1.2843121183558406
Canadá,bajo,Exceso,ipc,M,36,1.1006024120659377,1.5663585502764297
Canadá,bajo,Exceso,ipc,M,37,1.1162445135237449,1.5585591908735108
Canadá,bajo,Exceso,ipc,M,38,1.1900853560301248,1.6291677679734082
Canadá,bajo,Exceso,ipc,M,39,1.1508985543334265,1.550760739979053
Canadá,bajo,Exceso,ipc,M,40,1.0730973426732997,1.4935904424044288
Canadá,bajo,Exceso,ipc,M,41,0.961885568934909,1.3625320824912395
Canadá,bajo,Exceso,ipc,M,42,0.6040897210121539,1.0164607622079311
Canadá,bajo,Exceso,ipc,M,43,0.6464202418335021,1.013050429752407
Canadá,bajo,Exceso,ipc,M,44,0.6420082331375577,1.0664898893514072
Canadá,bajo,Exceso,ipc,M,45,0.5019586835080274,0.8700299535789647
Canadá,bajo,Exceso,ipc,M,46,0.7726145026201204,1.1938445349348008
Canadá,bajo,Exceso,ipc,M,47,0.88861858210375,1.2899793885549244
Canadá,bajo,Exceso,ipc,M,48,0.9597362068339321,1.4254290639624827
Canadá,bajo,Exceso,fx,M,0,0.7819951730926146,1.9375698911567214
Canadá,bajo,Exceso,fx,M,1,0.5840675937048782,0.8463384160882547
Canadá,bajo,Exceso,fx,M,2,0.4151938725767631,0.4552220780369802
Canadá,bajo,Exceso,fx,M,3,0.26935846144548103,0.2688066227697968
Canadá,bajo,Exceso,fx,M,4,0.8435138334527451,0.7803540275644067
Canadá,bajo,Exceso,fx,M,5,1.1903955390820251,1.0005910158810665
Canadá,bajo,Exceso,fx,M,6,0.8460732108562689,0.6348516502953783
Canadá,bajo,Exceso,fx,M,7,1.0633544331242504,0.7705116224738906
Canadá,bajo,Exceso,fx,M,8,0.553164160337491,0.3857013189987547
Canadá,bajo,Exceso,fx,M,9,0.9460421478188253,0.6185822883929886
Canadá,bajo,Exceso,fx,M,10,0.7827436237707665,0.47048310010697236
Canadá,bajo,Exceso,fx,M,11,0.6572204115098966,0.3680741918276237
Canadá,bajo,Exceso,fx,M,12,0.7196995673727552,0.37383331221539673
Canadá,bajo,Exceso,fx,M,13,0.8724800242328965,0.4701023932918715
Canadá,bajo,Exceso,fx,M,14,1.5086661652514934,0.8105841679994258
Canadá,bajo,Exceso,fx,M,15,1.7802339445834263,0.9310959468650338
Canadá,bajo,Exceso,fx,M,16,1.5505724973052433,0.7432243827152101
Canadá,bajo,Exceso,fx,M,17,1.646374462160041,0.7656183611800065
Canadá,bajo,Exceso,fx,M,18,1.8673710798413474,0.8518060717694175
Canadá,bajo,Exceso,fx,M,19,2.049991859841192,0.8804528625407749
Canadá,bajo,Exceso,fx,M,20,1.9339212048997736,0.8125661486323245
Canadá,bajo,Exceso,fx,M,21,2.025942873740655,0.8458841384648292
Canadá,bajo,Exceso,fx,M,22,2.9249351344288193,1.1450381756918877
Canadá,bajo,Exceso,fx,M,23,3.1727777444490877,1.1813620043521218
Canadá,bajo,Exceso,fx,M,24,3.125483405982718,1.18147920142621
Canadá,bajo,Exceso,fx,M,25,3.323435237339326,1.2679377058392742
Canadá,bajo,Exceso,fx,M,26,2.8527334738668118,1.0839441318630465
Canadá,bajo,Exceso,fx,M,27,2.769697052399305,1.092296018620038
Canadá,bajo,Exceso,fx,M,28,2.469562950330967,1.052580388515758
Canadá,bajo,Exceso,fx,M,29,2.1609564839852577,0.9790733016381811
Canadá,bajo,Exceso,fx,M,30,1.8703438083691855,0.8306426474307483
Canadá,bajo,Exceso,fx,M,31,1.8008623183188468,0.8192443350586974
Canadá,bajo,Exceso,fx,M,32,1.8632962797114156,0.8125681042722861
Canadá,bajo,Exceso,fx,M,33,1.9739346355968477,0.8775032480691017
Canadá,bajo,Exceso,fx,M,34,1.6813439638023298,0.7176019659563342
Canadá,bajo,Exceso,fx,M,35,1.90484803649241,0.8454351398510586
Canadá,bajo,Exceso,fx,M,36,1.6264991037097831,0.679211592192283
Canadá,bajo,Exceso,fx,M,37,1.574552561714993,0.6614387705924415
Canadá,bajo,Exceso,fx,M,38,1.1446358702290362,0.5137810013396326
Canadá,bajo,Exceso,fx,M,39,0.8639835206992672,0.37904909482889704
Canadá,bajo,Exceso,fx,M,40,0.9645220142230114,0.4120255465027922
Canadá,bajo,Exceso,fx,M,41,1.1854772041161186,0.49435160769287223
Canadá,bajo,Exceso,fx,M,42,1.270792108347899,0.542701766452114
Canadá,bajo,Exceso,fx,M,43,1.6698733357243065,0.6694491427942613
Canadá,bajo,Exceso,fx,M,44,2.0625334861809375,0.807755913633823
Canadá,bajo,Exceso,fx,M,45,2.1686726856934584,0.8215051407174093
Canadá,bajo,Exceso,fx,M,46,1.9469097335474264,0.7021968615090697
Canadá,bajo,Exceso,fx,M,47,1.83586154372881,0.6632787836812041
Canadá,bajo,Exceso,fx,M,48,2.091331030505427,0.743304304146408
Canadá,bajo,Exceso,vivienda,Q,0,0.619226139127512,1.3602809852256974
Canadá,bajo,Exceso,vivienda,Q,1,1.3551542679443647,1.470056988296078
Canadá,bajo,Exceso,vivienda,Q,2,0.02922245244496774,0.026189755596338158
Canadá,bajo,Exceso,vivienda,Q,3,-0.8529626640896322,-0.6346638566460003
Canadá,bajo,Exceso,vivienda,Q,4,-0.06077883890873803,-0.03997430541302491
Canadá,bajo,Exceso,vivienda,Q,5,-0.2596708317338807,-0.15033038525106235
Canadá,bajo,Exceso,vivienda,Q,6,1.3206549555696907,0.6526400358574561
Canadá,bajo,Exceso,vivienda,Q,7,2.0871054452751805,0.9340658992722302
Canadá,bajo,Exceso,vivienda,Q,8,2.250993898132708,0.9376286983499816
Canadá,bajo,Exceso,vivienda,Q,9,2.085834411904889,0.8587366373595723
Canadá,bajo,Exceso,vivienda,Q,10,0.8075335672187476,0.2924402030003632
Canadá,bajo,Exceso,vivienda,Q,11,0.9019988647145507,0.3035770812245711
Canadá,bajo,Exceso,vivienda,Q,12,1.0039932340668636,0.32513129089147164
Canadá,bajo,Exceso,credito,Q,0,0.21484140978617333,0.4544511140721208
Canadá,bajo,Exceso,credito,Q,1,0.31114044258513474,0.33056669228352226
Canadá,bajo,Exceso,credito,Q,2,0.2753706937196705,0.19825154346822074
Canadá,bajo,Exceso,credito,Q,3,0.0028886742323545045,0.0019467626606812977
Canadá,bajo,Exceso,credito,Q,4,0.6734109915297606,0.46408409219347196
Canadá,bajo,Exceso,credito,Q,5,1.1509450115220388,0.8073891874104124
Canadá,bajo,Exceso,credito,Q,6,1.8491717875348055,1.2266423069704373
Canadá,bajo,Exceso,credito,Q,7,1.7596915348370539,0.9577614172867027
Canadá,bajo,Exceso,credito,Q,8,2.54082852136541,1.1936658424116828
Canadá,bajo,Exceso,credito,Q,9,2.6091709306879047,1.0570001870061496
Canadá,bajo,Exceso,credito,Q,10,2.6857375836061177,1.0367116799486389
Canadá,bajo,Exceso,credito,Q,11,2.7242828196306688,0.9239579843509836
Canadá,bajo,Exceso,credito,Q,12,2.4051227841217946,0.7913622893967293
Canadá,bajo,M-actividad,tasa,M,0,-0.13244770985814222,-3.063294211568118
Canadá,bajo,M-actividad,tasa,M,1,-0.14466179962407252,-2.6393200649599184
Canadá,bajo,M-actividad,tasa,M,2,-0.21290168568616785,-2.973956482119211
Canadá,bajo,M-actividad,tasa,M,3,-0.22393631124696908,-2.9961728497999904
Canadá,bajo,M-actividad,tasa,M,4,-0.25136187619142736,-2.991607784921556
Canadá,bajo,M-actividad,tasa,M,5,-0.2527396190964339,-2.8722921631024767
Canadá,bajo,M-actividad,tasa,M,6,-0.2715994401596251,-2.735278391929699
Canadá,bajo,M-actividad,tasa,M,7,-0.2879025054683837,-2.501449687636713
Canadá,bajo,M-actividad,tasa,M,8,-0.27917577940522176,-1.9580324820463453
Canadá,bajo,M-actividad,tasa,M,9,-0.33237543289547944,-2.084736291718558
